Price,Close,High,Low,Open,Volume
Ticker,SHB-A.ST,SHB-A.ST,SHB-A.ST,SHB-A.ST,SHB-A.ST
Date,,,,,
2015-12-09,56.22377395629883,57.18013205638345,55.46875377067001,57.02912561412203,5203933
2015-12-10,56.07276916503906,56.62645145251465,55.46875540388714,56.022437691362725,3541987
2015-12-11,54.5627326965332,55.97210214619598,54.5627326965332,55.97210214619598,3493175
2015-12-14,54.5627326965332,55.921766664016694,54.5627326965332,54.86473757248984,4633085
2015-12-15,56.827781677246094,57.02911957036476,55.015736630619,55.015736630619,4587610
2015-12-16,56.827781677246094,57.02911957036476,55.015736630619,55.015736630619,4587610
2015-12-17,56.62644958496094,58.13648995087858,56.42511167121713,57.78414559540736,3605480
2015-12-18,55.821102142333984,56.22378203768464,55.368090767554506,56.02244409428932,5260972
2015-12-21,55.821102142333984,56.22378203768464,55.368090767554506,56.02244409428932,263230
2015-12-22,56.12310028076172,56.374773663800774,55.569422044923186,55.972097854361984,2528043
2015-12-23,57.07946014404297,57.12979562395828,56.525777882093216,56.77745127311043,1755470
2015-12-28,57.07946014404297,57.12979562395828,56.525777882093216,56.77745127311043,1755470
2015-12-29,57.381473541259766,57.381473541259766,57.02912916261879,57.18013561427621,2537365
2015-12-30,56.827781677246094,57.633137258279795,56.42510589100874,57.43179936516112,2552250
2016-01-04,55.0157470703125,56.22377866681755,54.915076100370506,56.072772211904564,3122797
2016-01-05,54.66339111328125,55.569417625298016,54.56272417320755,55.4687466766654,1424816
2016-01-07,53.60637664794922,54.21039043184263,51.08964653555376,52.54934751543611,8431326
2016-01-08,53.103023529052734,54.96540415266158,53.103023529052734,53.858043675840996,4744152
2016-01-11,53.15336227416992,54.00904942132065,52.85135339518047,52.95202435769677,2916029
2016-01-12,53.002357482910156,53.75737769964417,52.90169052581471,53.15336393139271,3302763
2016-01-13,53.30436706542969,54.10972277547833,53.05269365657446,53.60637595776788,2738853
2016-01-14,52.851356506347656,53.153365403115274,51.94533382460451,52.59968309380126,4433411
2016-01-15,50.7372932434082,53.15335597173021,50.48561987551803,52.85134712855021,4179465
2016-01-18,50.485626220703125,51.190310937650686,50.0326149032768,50.73729962022436,2917730
2016-01-19,50.53596496582031,51.49232314404861,50.28429155004657,51.341316689448504,4036581
2016-01-20,48.77424621582031,49.83127525889918,48.67357926463526,49.83127525889918,5321399
2016-01-21,49.80610656738281,50.384954530161686,48.24573083530475,48.648406633265935,5163977
2016-01-22,51.592987060546875,51.74399350623558,50.63663294731601,50.83797086634143,3762278
2016-01-25,51.29098129272461,51.79432808579889,50.88830145312952,51.59298616172162,3083531
2016-01-26,52.549346923828125,52.7003533745212,50.25912451152617,50.43529269116194,3373673
2016-01-27,52.39833450317383,52.65000786450834,51.59297894519161,52.448669977152505,7718174
2016-01-28,52.19700241088867,52.80101614001561,51.44198224306049,52.29766936146349,3735186
2016-01-29,54.00904846191406,54.411724287707294,52.599679063078355,53.2036968103276,6991061
2016-02-01,53.05269241333008,54.864737707776236,52.8010190103726,54.864737707776236,2968170
2016-02-02,52.04600143432617,52.85135309565455,51.64332159510253,52.70035066129534,2873788
2016-02-03,50.888301849365234,52.1970043232603,50.43529053378296,52.04600188758604,4057213
2016-02-04,53.807716369628906,53.807716369628906,51.592991071071005,51.79433301430704,5117717
2016-02-05,53.203697204589844,54.160055304355346,52.90168832872721,53.70703998628167,3059064
2016-02-08,50.485626220703125,53.60637396963075,50.334623784414184,52.952024734299336,4301866
2016-02-09,51.29098129272461,53.354699937481584,50.63663206515184,52.19700391683453,9536662
2016-02-10,52.3480110168457,52.700355406824144,50.435294636116524,50.68696805508404,6193978
2016-02-11,49.906776428222656,51.84465832875386,49.47893086254406,51.79432685748761,8492384
2016-02-12,52.549346923828125,52.549346923828125,50.38496121615724,50.787637067552794,6788432
2016-02-15,54.864742279052734,54.86474227905274,53.60637916797935,53.858052591906,6363083
2016-02-16,54.96541213989258,55.468758977561315,54.411729816745016,55.11641458776928,4950758
2016-02-17,56.32443618774414,56.32443618774414,55.217075746784126,55.519084597431075,4093286
2016-02-18,55.06607437133789,56.72711706859743,54.864732461377436,56.626446113617206,5181231
2016-02-19,55.06607437133789,55.619752598051626,54.51239213606499,55.36807921916023,5176555
2016-02-22,56.676795959472656,56.92846940216682,55.87144014113933,55.97211112164106,4005821
2016-02-23,55.9217643737793,57.12979585381037,55.821093413543636,56.47544663795669,3474127
2016-02-24,54.16005325317383,56.17343632936738,53.95871133785112,56.072765371706026,4979400
2016-02-25,55.61975860595703,55.72042957181148,54.56273350728333,54.7137359475054,3774994
2016-02-26,55.418418884277344,56.32444151332522,54.864736607166094,56.32444151332522,3736829
2016-02-29,55.418418884277344,55.468754365570994,54.00904945941187,55.06607853234071,3765440
2016-03-01,55.16674041748047,55.16674041748047,52.59967520152809,53.35469532588093,7487143
2016-03-02,54.46206283569336,55.16674757480318,54.05938698721907,54.864738684167655,5379365
2016-03-03,54.4117317199707,55.015749549724575,53.95872035193527,54.76407612208712,3774561
2016-03-04,54.66339111328125,55.01573542493647,54.21037986155232,54.613059647523855,2683842
2016-03-07,54.51240158081055,54.764075003306544,54.1097257082409,54.6130725532329,3278269
2016-03-08,55.3177490234375,55.921762741543496,54.41172243343963,54.7640667754209,5210898
2016-03-09,56.32443618774414,56.67678051492543,55.46874912089673,55.56942007396542,5922833
2016-03-10,57.12979507446289,58.84117331520742,56.02243456977375,56.27410394981096,9279007
2016-03-11,59.042510986328125,59.14317793622528,57.784144048418895,58.03581743600074,4159017
2016-03-14,58.74050521850586,59.54586090296797,58.589502781414,59.3948544573166,4683137
2016-03-15,57.93514633178711,58.53916406388763,57.83447938214322,58.488828584786035,3883012
2016-03-16,57.381473541259766,58.2874962169656,57.0794646465046,58.136493773867855,5132767
2016-03-17,57.46827697753906,58.48023024186621,56.030239467680154,58.373707059690446,5883768
2016-03-18,57.94763946533203,58.054158436530216,57.20198970059722,57.787858887741315,5351141
2016-03-21,57.46827697753906,58.21392652801245,57.148711672597415,57.787842282480696,3026748
2016-03-22,57.46827697753906,57.468276977539055,56.349800531036145,57.30849644586107,4204367
2016-03-23,55.44437789916992,57.52154629802962,55.17807414953185,57.52154629802962,9854578
2016-03-24,55.124813079833984,55.7106821829724,55.018294123909165,55.018294123909165,2255679
2016-03-29,55.178070068359375,55.49763539260608,54.5922010141714,54.965027932723544,4252137
2016-03-30,55.60416030883789,55.81720246734419,55.3911181503316,55.76394510890739,3692214
2016-03-31,55.018287658691406,55.60415245139839,54.9117644736979,55.231329787092655,5181965
2016-04-01,54.48568344116211,55.28459465113279,54.21937970450521,54.4856834411621,3553735
2016-04-04,55.071556091308594,55.65742095678247,54.05960267452445,54.27264482938644,3654687
2016-04-05,53.580257415771484,54.37916444580039,53.3139536585664,54.37916444580039,3870600
2016-04-06,53.95308303833008,53.95308303833008,53.20743332629154,53.52699870047565,2375792
2016-04-07,52.38188552856445,54.112855544253186,52.328623933869586,53.89981340705964,4301549
2016-04-08,53.47373962402344,53.527001229168036,52.59493798469122,52.674828271614736,3987430
2016-04-11,53.74003982543945,54.32590471821153,53.18080361267102,53.367212855869504,2788525
2016-04-12,53.52699661254883,54.00634253433386,52.96775616914428,53.79330037371678,3422724
2016-04-13,55.65742874145508,55.71069034801672,54.11286760068872,54.27265242037366,4812888
2016-04-14,55.23133850097656,56.34981091194165,55.231338500976555,55.92372658791556,4241529
2016-04-15,54.80525588989258,55.07155966112883,54.43242891352718,55.01829805856427,5685953
2016-04-18,54.80525588989258,54.91177485343513,53.8465597684901,54.27264834742006,3665681
2016-04-19,55.49764633178711,55.76395011421971,54.80525819409705,55.01830037172578,3830873
2016-04-20,56.77589416503906,57.14871685328029,54.37916052308497,54.43242211900115,7270028
2016-04-21,58.42698287963867,58.74654826240482,56.829160207394615,56.882421811453426,6770671
2016-04-22,57.255245208740234,58.37371761592065,57.0954604065813,58.05415225318921,5122472
2016-04-25,57.042205810546875,57.574809118783115,56.50959826072401,57.2552479821587,4413140
2016-04-26,57.68132400512695,57.841104550391584,56.98893598686554,57.095454936513285,4321914
2016-04-27,58.21393966674805,58.3737202344881,57.73459372194127,58.05415485742138,3899809
2016-04-28,58.000892639160156,58.26719639081889,56.93567763252524,57.78785048615043,3872035
2016-04-29,56.9356803894043,57.787853284292495,56.775899827306844,57.628068480608576,3950121
2016-05-02,56.190025329589844,57.04219814307682,55.976983186614625,56.98893654693649,3548768
2016-05-03,55.018287658691406,56.083498300697634,54.6454607527999,55.92371776479314,4690583
2016-05-04,54.272647857666016,55.07155916416544,54.27264785766601,54.69873219116443,2083105
2016-05-06,54.05960464477539,54.379165767921904,53.31395495478942,53.633516077935944,3763745
2016-05-09,55.39111328125,55.81719756080821,54.2193793916719,54.59220207588884,4304593
2016-05-10,55.49764633178711,56.349815042302026,55.23134254935451,55.76395011421971,3333703
2016-05-11,54.911766052246094,55.763938831934254,54.48568178319496,55.65741564387852,3340507
2016-05-12,53.74003982543945,55.1780776189525,53.633516622251896,54.485689522992864,5174243
2016-05-13,54.00634765625,54.32590880668932,53.47374008340204,53.580263294606354,4540421
2016-05-16,54.37916564941406,54.43242725035123,53.47373539982804,53.686777561990255,2259120
2016-05-17,54.32590103149414,55.07155492003175,54.1128588811632,54.37916262947343,4506131
2016-05-18,54.80525588989258,54.91177485343513,53.89982137105467,54.05960617874837,3755321
2016-05-19,54.59220504760742,55.65742004607378,54.59220504760742,54.85850879722401,4716150
2016-05-20,55.23133850097656,55.39111906208973,54.91177313716377,55.018296338963516,3185399
2016-05-23,54.69873046875,55.33785694887211,54.59220726793645,55.28459959005173,2980442
2016-05-24,55.71068572998047,55.81720469268717,54.059605754541,54.325905282101026,3786943
2016-05-25,56.72263717651367,56.98894093613954,56.030249098120976,56.08350645677704,3719736
2016-05-26,57.57480239868164,57.57480239868165,56.2432879211248,56.77589540878199,4617344
2016-05-27,57.46827697753906,57.68131910030493,56.935669549831545,57.521538568626944,2671859
2016-05-30,57.36177062988281,57.574812815172265,56.98894786602301,57.46829384332099,1370588
2016-05-31,56.882423400878906,57.52155418426999,56.509600645223124,57.52155418426999,5091904
2016-06-01,56.34981155395508,56.669376921408784,55.65742345912745,56.669376921408784,2564301
2016-06-02,56.34981155395508,56.669376921408784,56.030250428087854,56.34981155395508,3484741
