Price,Close,High,Low,Open,Volume
Ticker,SEB-A.ST,SEB-A.ST,SEB-A.ST,SEB-A.ST,SEB-A.ST
Date,,,,,
2015-12-09,49.215240478515625,50.697291187203845,49.047459542873014,50.61340071938255,1201538
2015-12-10,48.348384857177734,49.29913648794705,47.87301117521653,48.5720913742321,5529660
2015-12-11,46.8663330078125,48.34837945051489,46.810403184668196,48.23652833791917,7225663
2015-12-14,46.8663330078125,48.34837945051489,46.810403184668196,48.23652833791917,7225663
2015-12-15,48.51616287231445,48.767830021973964,47.11800255899127,47.11800255899127,6926898
2015-12-16,48.79579162597656,49.2432046026381,48.15263707209298,48.76782671486782,6303990
2015-12-17,49.215240478515625,50.38969422747455,48.99153398660763,49.88635568739317,5709887
2015-12-18,48.65597152709961,49.047454648740164,48.29244904737851,48.65597152709961,5876953
2015-12-21,48.65597152709961,49.047454648740164,48.29244904737851,48.65597152709961,212400
2015-12-22,48.6839485168457,49.07543173563329,48.4322770760419,48.79579964597156,3898356
2015-12-23,49.802467346191406,49.80246734619141,49.0754223454463,49.27116391738652,3994289
2015-12-28,49.802467346191406,49.80246734619141,49.0754223454463,49.27116391738652,3994289
2015-12-29,50.02617263793945,50.05413755001326,49.71857993936013,49.830431053962336,2930957
2015-12-30,49.99821090698242,50.22191739817548,49.634688392149506,50.05413646306908,3060905
2016-01-04,49.99821090698242,50.22191739817548,49.634688392149506,50.05413646306908,1000
2016-01-05,48.51616287231445,49.15931746981245,48.23653080964982,48.991536525475006,2592990
2016-01-07,48.51616287231445,49.15931746981245,48.23653080964982,48.991536525475006,2592990
2016-01-08,45.91558074951172,47.25781541344024,45.91558074951172,46.58670021489917,6801649
2016-01-11,46.055389404296875,46.866324761898106,45.6918669520512,45.74779676535491,5540920
2016-01-12,46.22317886352539,46.810403610261595,45.63594984994271,45.943546812647256,5982574
2016-01-13,45.943546295166016,46.92225846221586,45.775765359790334,46.27910389907096,7044042
2016-01-14,45.3283576965332,45.71984086570892,44.657238206286436,45.58002483859666,8104990
2016-01-15,43.81834030151367,45.524097471205536,43.59463381365872,45.41224209385488,7894559
2016-01-18,43.482784271240234,44.321680430814,43.39889380191355,43.87426743896938,4790040
2016-01-19,44.40557098388672,44.76909350709024,43.98612290330879,44.23779004491694,8187498
2016-01-20,42.95148468017578,43.67852545164951,42.95148468017578,43.67852545164951,7622293
2016-01-21,43.76241683959961,44.125939366396906,42.47610767303889,42.89555575776348,6820622
2016-01-22,45.24446487426758,45.52409691395175,44.43352939907571,44.82501681474133,6798363
2016-01-25,44.9648323059082,45.41224100403466,44.265752214917235,45.41224100403466,6271274
2016-01-26,45.999473571777344,46.08336404260279,43.95815869364222,44.181865193561215,7119036
2016-01-27,45.188541412353516,45.97150774625082,44.8529795357158,45.803731074778476,7659437
2016-01-28,44.74113082885742,45.38428543789159,44.20983160700343,45.18854384388469,7414139
2016-01-29,46.02743148803711,46.08335703780437,44.99278961653602,45.49612809813326,5288109
2016-02-01,45.49612808227539,46.50280504511899,45.048719417447295,46.44687949537122,4889119
2016-02-02,44.40557098388672,45.272427790306544,43.93019734593437,45.188541587668176,5366477
2016-02-03,44.18186950683594,44.65724319879325,43.42686372939232,44.46150159232224,6960116
2016-02-04,48.18060302734375,48.3204190522247,46.390955348759746,46.55873628535547,18513191
2016-02-05,47.95690155029297,48.54413062295369,47.31374691519954,48.32042410637594,11085391
2016-02-08,46.0833625793457,49.04745974190379,45.94354655469165,48.37634453030291,9332786
2016-02-09,44.40557098388672,46.055398394087995,43.42685879587154,45.9715079246031,18607705
2016-02-10,46.195213317871094,46.558735832394206,44.34964436750566,44.60131150310436,12981954
2016-02-11,43.09129333496094,45.58001645295451,43.09129333496094,45.58001645295451,15321492
2016-02-12,44.908912658691406,44.908912658691406,43.287045780905316,43.67852897661201,11915908
2016-02-15,46.64262771606445,46.754478831538535,45.88762201949805,46.19521472047504,6347415
2016-02-16,45.999473571777344,47.09003689196838,45.71984151359025,47.03411133370028,6658755
2016-02-17,47.36967086791992,47.39763578160943,46.11132655513383,46.418923538331356,6152839
2016-02-18,46.55873107910156,47.7611496119911,46.41891506985501,47.593368694156844,5051246
2016-02-19,46.30706787109375,47.06207353127375,45.999470918094396,46.58669991314903,6817474
2016-02-22,47.621337890625,47.70522835709572,46.838367314975535,46.978183336811284,4486814
2016-02-23,47.062076568603516,48.18060480901312,47.006151009952355,47.48152465875712,5358579
2016-02-24,45.60798645019531,47.173923280420865,45.49613107649235,47.06207217356412,6243699
2016-02-25,46.55873107910156,46.698547088348114,45.88761594145651,46.22317351027904,5089514
2016-02-26,47.145965576171875,47.36966780383079,46.726517499041684,46.978184638581205,3908016
2016-02-29,47.03411102294922,47.09003658084782,45.88762215206485,46.89429499477942,5673614
2016-03-01,47.56542205810547,47.649308274877,46.2511477707216,46.83837688920577,6029680
2016-03-02,47.84504699707031,48.48819731923162,47.173927495426426,47.78911717179837,7068867
2016-03-03,47.92892837524414,48.48819243687755,47.92892837524414,48.09670930047263,5019005
2016-03-04,47.84504699707031,48.376346202380944,47.73319161337303,48.264495085530264,4135140
2016-03-07,47.48152160644531,47.98486013564224,46.866331967136325,47.845044114579004,3686554
2016-03-08,47.45355987548828,47.900972879611565,47.09003734299394,47.285783199077024,5468567
2016-03-09,48.15263366699219,48.51615615146749,47.425592964887635,47.565408976851515,7364165
2016-03-10,48.62800979614258,49.97024443452523,47.90096905603476,47.9568946103744,10129017
2016-03-11,50.19395446777344,50.22191938034371,49.271167821960375,49.410983851118516,6115749
2016-03-14,49.970245361328125,50.61339991527828,49.606722851108785,50.501548804524504,5978585
2016-03-15,49.52283477783203,49.94228282755896,49.38301876125638,49.63468588435406,4761180
2016-03-16,49.103389739990234,50.13802747274298,48.93560880306969,49.80246986574837,6848223
2016-03-17,48.87968063354492,49.71857673961201,47.87300359952592,49.71857673961201,6634213
2016-03-18,49.32709503173828,49.32709503173828,48.23653167453106,48.93561184372716,11148014
2016-03-21,49.07543182373047,49.74654713338453,48.823764649321966,49.32709899813897,7586713
2016-03-22,49.466915130615234,49.46691513061524,48.18061007369789,48.90765094929976,10737894
2016-03-23,48.4561767578125,49.67501492014417,48.27780864856268,49.46691728065624,9604613
2016-03-24,47.29678726196289,48.27779803898051,47.29678726196289,47.861611923645064,5208260
2016-03-29,46.70223617553711,47.772431058594016,46.58332260891606,47.14815184416634,6968225
2016-03-30,47.14815139770508,47.44542850730955,46.76169024800152,47.029237832210065,6390888
2016-03-31,46.10768127441406,47.0589671129857,45.959042720384474,46.850874044562005,7977972
2016-04-01,46.256317138671875,46.731957762255185,45.63203343361378,45.81040150251278,6145687
2016-04-04,46.99951171875,47.26705929655923,46.137405399864,46.25631896251479,8059243
2016-04-05,45.89958190917969,46.55359515069268,45.48339578829734,46.52386562659172,7251182
2016-04-06,46.40495681762695,46.464411330016155,45.48339599928447,45.780673097319,6105500
