Price,Close,High,Low,Open,Volume
Ticker,ALFA.ST,ALFA.ST,ALFA.ST,ALFA.ST,ALFA.ST
Date,,,,,
2015-12-09,126.84625244140625,127.58852065157504,123.62972749980966,125.9390245537275,1854193
2015-12-10,126.84625244140625,127.83594758318347,126.26893132409091,126.35139857818939,1158868
2015-12-11,124.53693389892578,127.25860450768748,124.4544540744025,126.68128348998756,2057181
2015-12-14,124.12457275390625,126.92871089189305,123.95962567249332,125.03180057866085,1501583
2015-12-15,125.11426544189453,126.02149324935397,123.21734258016913,124.9493183636261,1511129
2015-12-16,125.3616714477539,126.84622007393428,124.78435047775412,125.11424457928162,1340122
2015-12-17,127.09365844726562,130.47511734030786,126.76375173122078,127.67097946952606,1823555
2015-12-18,124.28951263427734,126.51632956597452,123.464764690341,126.18643542226194,1386445
2015-12-21,123.21735382080078,125.4441836268633,123.13488656647111,124.12458171102304,809300
2015-12-22,123.21735382080078,125.4441836268633,123.13488656647111,124.12458171102304,809300
2015-12-23,127.8359603881836,127.8359603881836,125.60914294996614,125.60914294996614,787314
2015-12-28,126.84625244140625,128.33080144640033,126.6813053485528,127.67100049033002,1629253
2015-12-29,128.0009002685547,128.2483272109735,127.17615218359666,127.6710060684343,558906
2015-12-30,127.8359603881836,129.40297680424015,126.76378530025437,128.16585460693517,999520
2016-01-04,122.39259338378906,125.77406508552427,121.56784541601513,125.77406508552427,1371766
2016-01-05,120.74308776855469,123.29981129754952,120.41319364175405,122.80495752269431,727153
2016-01-07,117.03172302246094,117.77400368988985,114.22758517125223,117.69152386529075,2535249
2016-01-08,117.52658081054688,120.90805238001047,116.949259772619,117.4441009831337,1825605
2016-01-11,117.36164093017578,118.26885616402454,116.20698619892889,117.1142140174332,1402107
2016-01-12,118.68123626708984,120.49569199751178,116.61936619584327,116.86679312132411,2640932
2016-01-13,120.90804290771484,122.39257900761075,119.83586815861486,119.83586815861486,2064644
2016-01-14,117.93897247314453,119.58846859165006,116.1245292597198,119.58846859165006,1925166
2016-01-15,113.81521606445312,118.02143560504487,111.75334620821303,117.60906163379684,1772581
2016-01-18,113.98017883300781,115.29978075659479,112.74305674889125,113.8152317387236,1105113
2016-01-19,115.29978942871094,116.70185871256643,114.31009420391044,116.12453754682095,2779818
2016-01-20,111.50592041015625,113.89769701781726,111.25849350803202,112.74304233612246,1678929
2016-01-21,113.89768981933594,114.06263688210889,110.76364528803289,111.9182873120978,3344512
2016-01-22,119.34102630615234,120.49568099137741,115.62966051690648,116.61935554377438,2177130
2016-01-25,117.11422729492188,120.16579267229478,116.53690615617408,119.8358984743409,1533200
2016-01-26,119.42350006103516,119.42350006103516,114.80490672436272,115.46470757026657,1902745
2016-01-27,120.5781478881836,120.66062771712433,118.18638386476219,118.68122508444162,1267120
