Price,Close,High,Low,Open,Volume
Ticker,NDA-SE.ST,NDA-SE.ST,NDA-SE.ST,NDA-SE.ST,NDA-SE.ST
datetime,,,,,
2015-12-08,86.43113708496094,88.77598612602927,85.96216727674727,88.35390900509013,9116417
2015-12-09,85.962158203125,87.97872959676951,85.07111136802548,87.22837512046577,12105904
2015-12-10,85.6338882446289,86.8063127432908,84.83663386080983,85.68078093102864,9272992
2015-12-11,83.75801086425781,85.77457532098525,83.61731849018322,85.39940519800153,8082661
2015-12-14,83.75801086425781,85.77457532098525,83.61731849018322,85.39940519800153,8082661
2015-12-15,86.5249252319336,86.71251028335116,83.42972179216669,83.52352147378649,8864246
2015-12-16,86.05596160888672,86.99390124495088,85.63389163502247,86.57183127108662,9046833
2015-12-17,86.85321807861328,88.49461261578546,86.61873314473155,87.46288033788827,8374943
2015-12-18,85.962158203125,86.99389024110968,85.25870356505673,85.82146584432923,8306444
2015-12-21,85.962158203125,86.99389024110968,85.25870356505673,85.82146584432923,158500
2015-12-22,85.58699035644531,86.52492997678992,85.16492038965481,86.1497526974698,5088317
2015-12-23,87.509765625,87.509765625,86.33734115068816,86.43113367745089,4122861
2015-12-28,87.509765625,87.509765625,86.33734115068816,86.43113367745089,4122861
2015-12-29,87.97875213623047,87.97875213623047,87.13460492310257,87.32219001228101,4029571
2015-12-30,87.509765625,87.97873541472474,87.08768852070108,87.97873541472474,4168207
2016-01-04,84.93043518066406,86.24354491971872,84.64905043320299,86.19665223241613,6329295
2016-01-05,85.1180191040039,85.9621661791928,84.74284183104092,85.54008906364271,3072859
2016-01-07,85.1180191040039,85.9621661791928,84.74284183104092,85.54008906364271,3072859
2016-01-08,83.2890396118164,85.7276811485235,83.2890396118164,84.27387190145572,9827714
2016-01-11,83.66421508789062,84.32077714562128,83.1014527212013,83.24214510185156,7444638
2016-01-12,84.41455841064453,85.16491290332569,83.19523414901535,83.57041139535593,10120459
2016-01-13,85.1180191040039,86.3373434521558,84.88353420289094,85.25871147585394,8060563
2016-01-14,83.80490112304688,84.97732561317319,83.05455374291274,84.93043292711485,13328380
2016-01-15,81.83521270751953,84.18006120916766,81.64762768975157,83.89867652660598,11975575
2016-01-18,80.75659942626953,82.53868612608315,80.6628068959449,81.8821312578993,7110105
2016-01-19,81.55384826660156,82.53868774409456,80.89729338554723,82.06971792736675,8858757
2016-01-20,78.74002838134766,80.3814227193643,78.74002838134766,80.1938376573841,10996392
2016-01-21,80.10002899169922,80.70969105419663,77.66138789761956,78.5993273304125,13054026
2016-01-22,83.2890396118164,83.7580094133336,81.50695293486885,82.11661510802345,9500019
2016-01-25,83.10145568847656,83.61732538397695,82.06972345338781,83.47663299830302,9421173
2016-01-26,84.46145629882812,84.60214150153405,81.36625303290663,81.41315287108235,10774831
2016-01-27,79.67796325683594,82.16350453752821,79.16210078916346,81.97591948672203,25330413
2016-01-28,78.69313049316406,80.24073219791325,77.94277598300962,79.67796273734194,18047881
2016-01-29,80.56901550292969,81.08487800495278,79.34969112376334,80.14693837664373,15104492
2016-02-01,79.77176666259766,81.03798370443496,79.58417444712204,80.7565989591772,8984392
2016-02-02,78.55243682861328,79.95934614494665,78.1303668960776,79.7248612588911,8493302
2016-02-03,77.00483703613281,78.83382348572405,76.25448967591753,78.41174638693639,11565773
2016-02-04,78.92761993408203,79.06831230733721,76.91104833318812,78.17726538066199,14146933
2016-02-05,77.47380828857422,78.92761750766535,77.42691560287166,78.55244024248914,11279878
2016-02-08,74.23790740966797,78.78691221974506,74.1910075757446,78.78691221974506,10766855
2016-02-09,73.86273956298828,75.41034125168069,72.45583023797899,73.5344621516683,15990305
2016-02-10,76.86415100097656,77.70829811217118,74.37861666789188,74.42550935656783,12486147
2016-02-11,72.78411865234375,76.06690757363681,72.78411865234375,76.02001488259408,13729101
2016-02-12,75.2227554321289,75.2227554321289,73.6751607680063,73.90964567540807,13289979
2016-02-15,78.50553894042969,78.50553894042969,77.05173690429493,77.47380684732188,9330710
2016-02-16,78.03656768798828,79.06830691758942,77.09862813810423,78.97450723787233,8677207
2016-02-17,80.52210998535156,80.56900982582692,77.47380640813857,78.5055384953977,7057065
2016-02-18,78.55243682861328,81.13177057522446,78.41174446579778,80.8972856891689,7323887
2016-02-19,77.94277954101562,78.88071914356915,77.38001721066576,77.80208716945033,10576814
2016-02-22,80.38141632080078,80.4283161605182,78.31795217962996,78.59933690611274,9441510
2016-02-23,79.3965835571289,81.36625516155794,79.25589119483166,80.00624568980977,8749626
2016-02-24,77.23932647705078,79.81866043877076,77.09863410250195,79.44348315861103,8406127
2016-02-25,79.6310806274414,79.6310806274414,77.94278633335385,78.31796363825241,6130083
2016-02-26,80.28762817382812,80.80349781519678,79.77176568837072,80.47522038701275,6426594
2016-02-29,80.33453369140625,80.42832622666899,78.64623943302983,79.72487147833078,7159540
2016-03-01,81.9759292602539,81.9759292602539,79.39659514663896,80.24074228773166,8378933
2016-03-02,82.4917984008789,83.28905291553218,82.02282852445342,82.44490570678381,12832738
2016-03-03,82.39798736572266,83.28903422451741,81.97591743402202,82.82006445333411,11654123
2016-03-04,82.30420684814453,83.10145414426613,82.16351446508499,83.00766160753038,7364743
