Price,Close,High,Low,Open,Volume
Ticker,ATCO-B.ST,ATCO-B.ST,ATCO-B.ST,ATCO-B.ST,ATCO-B.ST
datetime,,,,,
2015-12-08,29.57042694091797,30.827820911156838,29.39699532178879,30.74110510159225,5003084
2015-12-09,29.093482971191406,29.75831200898467,28.83333260624232,29.64268995193067,7995981
2015-12-10,29.223554611206055,29.440347035840777,28.9778559406914,29.122384223781214,2961420
2015-12-11,28.096240997314453,29.223558208615543,28.096240997314453,29.223558208615543,7176307
2015-12-14,27.69155502319336,28.500909169321915,27.648194187344295,28.182949348491626,5763407
2015-12-15,27.99506950378418,28.067333651401718,27.575936269078426,27.821634960240072,6948268
2015-12-16,28.356382369995117,28.67434515354346,27.85053637084902,28.038422532756357,5560335
2015-12-17,28.341938018798828,29.180201612122545,28.26967386512764,29.03567330478017,4178847
2015-12-18,27.937255859375,28.168499943726513,27.662653877496325,28.139596642915052,3613447
2015-12-21,27.82162857055664,28.385287024734172,27.82162857055664,27.922798943247813,2557483
2015-12-22,27.80718231201172,28.052878048052065,27.489219484635406,28.009520150298474,2346587
2015-12-23,28.573179244995117,28.573179244995117,28.110691065277482,28.154048963837255,2201915
2015-12-28,28.168498992919922,28.746612130594897,28.11068944693835,28.746612130594897,1714013
2015-12-29,28.602083206176758,28.60208320617676,28.298574994212636,28.385290784399587,2176867
2015-12-30,28.226308822631836,28.616535743014424,28.19740257921283,28.602081148150127,3399270
2016-01-04,27.17125701904297,27.893895454255528,27.098992880890744,27.893895454255528,3896812
2016-01-05,26.50643539428711,27.24352862701734,26.40526498387244,27.24352862701734,4438405
2016-01-07,26.21737289428711,26.49197486530894,25.075601221767148,25.913864677286703,10780488
2016-01-08,25.870506286621094,26.679863572855773,25.76933883557436,26.27518787604857,4253583
2016-01-11,26.087295532226562,26.33299419672019,25.711523183925554,25.76933567426868,3083883
2016-01-12,25.841596603393555,26.53532872346077,25.79823871417803,26.072840643415958,3383297
2016-01-13,26.347444534301758,26.78102935135754,26.188464613238487,26.231822505682143,4687831
2016-01-14,25.89940643310547,26.130653422052134,25.552540369149625,26.058389290439322,4285460
2016-01-15,24.9888858795166,26.072845079572264,24.68537618390325,25.957223039888582,8605389
2016-01-18,25.104511260986328,25.32130371911776,24.829909248472696,24.931076705219123,3979634
2016-01-19,25.27794075012207,25.63925849494276,25.104506229117536,25.379108186590816,3615397
