Price,Close,High,Low,Open,Volume
Ticker,ATCO-A.ST,ATCO-A.ST,ATCO-A.ST,ATCO-A.ST,ATCO-A.ST
datetime,,,,,
2015-12-08,32.955535888671875,34.33807578328241,32.519734090445496,34.2028270532707,17171530
2015-12-09,32.955535888671875,34.33807578328241,32.519734090445496,34.2028270532707,2443373
2015-12-10,32.4295654296875,32.77520035165,32.30934301490193,32.384480517294236,8506190
2015-12-11,31.332550048828125,32.27928802152692,31.257412545015153,32.27928802152692,12273323
2015-12-14,31.332550048828125,32.27928802152692,31.257412545015153,32.27928802152692,12273323
2015-12-15,31.047021865844727,31.152214958800844,30.581164587255515,30.82160637311192,15980950
2015-12-16,31.407686233520508,31.753321147501463,30.94183192122748,31.01696942188468,14857887
2015-12-17,31.302492141723633,32.29431495470241,31.227354643438325,32.023817549917545,16205677
2015-12-18,31.062049865722656,31.15221667050954,30.581166267586923,31.031994264127032,18630561
2015-12-21,31.062049865722656,31.15221667050954,30.581166267586923,31.031994264127032,728429
2015-12-22,30.821609497070312,31.152218116268443,30.581167686843663,31.062051307296965,8897632
2015-12-23,31.648130416870117,31.72326792316125,31.15222046439062,31.1973023654258,9558271
2015-12-28,31.648130416870117,31.72326792316125,31.15222046439062,31.1973023654258,9558271
2015-12-29,31.572986602783203,31.588012895560404,31.287462930441112,31.347574128943734,6537358
2015-12-30,31.317523956298828,31.58801836903727,31.227357142921065,31.49785456935693,6209391
2016-01-04,30.025148391723633,30.9418337907408,29.995095800602794,30.9418337907408,11917240
2016-01-05,29.243709564208984,30.05519869641001,29.198627671780297,30.05519869641001,11261990
2016-01-07,28.928133010864258,29.168574815928675,27.470455886153744,28.612553706785434,24586106
2016-01-08,28.552444458007812,29.484156139744833,28.4021694496848,29.078410000835788,12742864
2016-01-11,28.898073196411133,29.138514966429387,28.29696726451711,28.402163364240828,12579204
2016-01-12,28.702722549438477,29.454103699158125,28.58250313260616,28.82294497996854,13797942
2016-01-13,29.138519287109375,29.589347296030592,28.97321498064224,29.003270583063287,14012123
2016-01-14,28.702722549438477,28.97322000443337,28.342061285243783,28.868026884568437,17089014
2016-01-15,27.425369262695312,28.943157497289455,27.154874885879003,28.702715707243936,24540590
2016-01-18,27.530567169189453,27.861175818421156,27.290125337120273,27.350236548561956,12137878
2016-01-19,27.755985260009766,28.161731454041167,27.575654622783976,27.966371505722826,9081285
2016-01-20,26.92946434020996,27.214988076602328,26.719078111952683,27.199961780454345,13236994
2016-01-21,27.755985260009766,27.861178382866296,26.704054031444464,26.989577791526784,19507479
2016-01-22,28.702722549438477,29.063386827330916,28.23686816537885,28.4171987974762,17125335
